phase,side,action,champion,order,game_id,series_id,game_number,date,patch,blue_team,red_team,first_pick_side,fearless_unavailable,blue_win_rate_before,red_win_rate_before,blue_side_win_rate_before,red_side_win_rate_before,blue_patch_win_rate_before,red_patch_win_rate_before,blue_h2h_win_rate_before,red_h2h_win_rate_before,winner_side,winner_team,acting_side_won
PICK_PHASE_2,BLUE,PICK,Zoe,20,LOLTMNT03_337081,LCK_20260114_DN_SOOPers_vs_KT_Rolster_S1,3,2026-01-14 09:54:54+00:00,16.01,KT Rolster,DN SOOPers,RED,"[""Rumble"", ""Malphite"", ""Wukong"", ""Yunara"", ""Ahri"", ""Taliyah"", ""Corki"", ""Alistar"", ""Pantheon"", ""K'Sante"", ""Ashe"", ""Ryze"", ""Dr. Mundo"", ""Lucian"", ""Viktor"", ""Braum"", ""Soraka"", ""Renekton"", ""Sion"", ""Sylas""]",0.5,0.5,,,0.5,0.5,0.5,0.5,BLUE,KT Rolster,1
BAN_PHASE_1,RED,BAN,Qiyana,1,LOLTMNT03_337109,LCK_20260114_Dplus_Kia_vs_HANJIN_BRION_S1,1,2026-01-14 11:22:18+00:00,16.01,Dplus Kia,HANJIN BRION,RED,[],,,,,,,,,BLUE,Dplus Kia,0
BAN_PHASE_1,BLUE,BAN,Azir,2,LOLTMNT03_337109,LCK_20260114_Dplus_Kia_vs_HANJIN_BRION_S1,1,2026-01-14 11:22:18+00:00,16.01,Dplus Kia,HANJIN BRION,RED,[],,,,,,,,,BLUE,Dplus Kia,1
BAN_PHASE_1,RED,BAN,Malphite,3,LOLTMNT03_337109,LCK_20260114_Dplus_Kia_vs_HANJIN_BRION_S1,1,2026-01-14 11:22:18+00:00,16.01,Dplus Kia,HANJIN BRION,RED,[],,,,,,,,,BLUE,Dplus Kia,0
BAN_PHASE_1,BLUE,BAN,Jayce,4,LOLTMNT03_337109,LCK_20260114_Dplus_Kia_vs_HANJIN_BRION_S1,1,2026-01-14 11:22:18+00:00,16.01,Dplus Kia,HANJIN BRION,RED,[],,,,,,,,,BLUE,Dplus Kia,1
BAN_PHASE_1,RED,BAN,Rumble,5,LOLTMNT03_337109,LCK_20260114_Dplus_Kia_vs_HANJIN_BRION_S1,1,2026-01-14 11:22:18+00:00,16.01,Dplus Kia,HANJIN BRION,RED,[],,,,,,,,,BLUE,Dplus Kia,0
BAN_PHASE_1,BLUE,BAN,Orianna,6,LOLTMNT03_337109,LCK_20260114_Dplus_Kia_vs_HANJIN_BRION_S1,1,2026-01-14 11:22:18+00:00,16.01,Dplus Kia,HANJIN BRION,RED,[],,,,,,,,,BLUE,Dplus Kia,1
PICK_PHASE_1,RED,PICK,Neeko,7,LOLTMNT03_337109,LCK_20260114_Dplus_Kia_vs_HANJIN_BRION_S1,1,2026-01-14 11:22:18+00:00,16.01,Dplus Kia,HANJIN BRION,RED,[],,,,,,,,,BLUE,Dplus Kia,0
PICK_PHASE_1,BLUE,PICK,Jarvan IV,8,LOLTMNT03_337109,LCK_20260114_Dplus_Kia_vs_HANJIN_BRION_S1,1,2026-01-14 11:22:18+00:00,16.01,Dplus Kia,HANJIN BRION,RED,[],,,,,,,,,BLUE,Dplus Kia,1
PICK_PHASE_1,BLUE,PICK,Ryze,9,LOLTMNT03_337109,LCK_20260114_Dplus_Kia_vs_HANJIN_BRION_S1,1,2026-01-14 11:22:18+00:00,16.01,Dplus Kia,HANJIN BRION,RED,[],,,,,,,,,BLUE,Dplus Kia,1
PICK_PHASE_1,RED,PICK,Xin Zhao,10,LOLTMNT03_337109,LCK_20260114_Dplus_Kia_vs_HANJIN_BRION_S1,1,2026-01-14 11:22:18+00:00,16.01,Dplus Kia,HANJIN BRION,RED,[],,,,,,,,,BLUE,Dplus Kia,0
PICK_PHASE_1,RED,PICK,Taliyah,11,LOLTMNT03_337109,LCK_20260114_Dplus_Kia_vs_HANJIN_BRION_S1,1,2026-01-14 11:22:18+00:00,16.01,Dplus Kia,HANJIN BRION,RED,[],,,,,,,,,BLUE,Dplus Kia,0
PICK_PHASE_1,BLUE,PICK,Ambessa,12,LOLTMNT03_337109,LCK_20260114_Dplus_Kia_vs_HANJIN_BRION_S1,1,2026-01-14 11:22:18+00:00,16.01,Dplus Kia,HANJIN BRION,RED,[],,,,,,,,,BLUE,Dplus Kia,1
BAN_PHASE_2,BLUE,BAN,Renekton,13,LOLTMNT03_337109,LCK_20260114_Dplus_Kia_vs_HANJIN_BRION_S1,1,2026-01-14 11:22:18+00:00,16.01,Dplus Kia,HANJIN BRION,RED,[],,,,,,,,,BLUE,Dplus Kia,1
BAN_PHASE_2,RED,BAN,Bard,14,LOLTMNT03_337109,LCK_20260114_Dplus_Kia_vs_HANJIN_BRION_S1,1,2026-01-14 11:22:18+00:00,16.01,Dplus Kia,HANJIN BRION,RED,[],,,,,,,,,BLUE,Dplus Kia,0
BAN_PHASE_2,BLUE,BAN,Kai'Sa,15,LOLTMNT03_337109,LCK_20260114_Dplus_Kia_vs_HANJIN_BRION_S1,1,2026-01-14 11:22:18+00:00,16.01,Dplus Kia,HANJIN BRION,RED,[],,,,,,,,,BLUE,Dplus Kia,1
BAN_PHASE_2,RED,BAN,Lucian,16,LOLTMNT03_337109,LCK_20260114_Dplus_Kia_vs_HANJIN_BRION_S1,1,2026-01-14 11:22:18+00:00,16.01,Dplus Kia,HANJIN BRION,RED,[],,,,,,,,,BLUE,Dplus Kia,0
PICK_PHASE_2,BLUE,PICK,Karma,17,LOLTMNT03_337109,LCK_20260114_Dplus_Kia_vs_HANJIN_BRION_S1,1,2026-01-14 11:22:18+00:00,16.01,Dplus Kia,HANJIN BRION,RED,[],,,,,,,,,BLUE,Dplus Kia,1
PICK_PHASE_2,RED,PICK,Yunara,18,LOLTMNT03_337109,LCK_20260114_Dplus_Kia_vs_HANJIN_BRION_S1,1,2026-01-14 11:22:18+00:00,16.01,Dplus Kia,HANJIN BRION,RED,[],,,,,,,,,BLUE,Dplus Kia,0
PICK_PHASE_2,RED,PICK,Rek'Sai,19,LOLTMNT03_337109,LCK_20260114_Dplus_Kia_vs_HANJIN_BRION_S1,1,2026-01-14 11:22:18+00:00,16.01,Dplus Kia,HANJIN BRION,RED,[],,,,,,,,,BLUE,Dplus Kia,0
PICK_PHASE_2,BLUE,PICK,Ezreal,20,LOLTMNT03_337109,LCK_20260114_Dplus_Kia_vs_HANJIN_BRION_S1,1,2026-01-14 11:22:18+00:00,16.01,Dplus Kia,HANJIN BRION,RED,[],,,,,,,,,BLUE,Dplus Kia,1
BAN_PHASE_1,RED,BAN,Qiyana,1,LOLTMNT03_336084,LCK_20260114_Dplus_Kia_vs_HANJIN_BRION_S1,2,2026-01-14 12:11:18+00:00,16.01,Dplus Kia,HANJIN BRION,RED,"[""Jarvan IV"", ""Neeko"", ""Ryze"", ""Xin Zhao"", ""Ambessa"", ""Taliyah"", ""Karma"", ""Yunara"", ""Ezreal"", ""Rek'Sai""]",1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,BLUE,Dplus Kia,0
BAN_PHASE_1,BLUE,BAN,Azir,2,LOLTMNT03_336084,LCK_20260114_Dplus_Kia_vs_HANJIN_BRION_S1,2,2026-01-14 12:11:18+00:00,16.01,Dplus Kia,HANJIN BRION,RED,"[""Jarvan IV"", ""Neeko"", ""Ryze"", ""Xin Zhao"", ""Ambessa"", ""Taliyah"", ""Karma"", ""Yunara"", ""Ezreal"", ""Rek'Sai""]",1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,BLUE,Dplus Kia,1
BAN_PHASE_1,RED,BAN,Malphite,3,LOLTMNT03_336084,LCK_20260114_Dplus_Kia_vs_HANJIN_BRION_S1,2,2026-01-14 12:11:18+00:00,16.01,Dplus Kia,HANJIN BRION,RED,"[""Jarvan IV"", ""Neeko"", ""Ryze"", ""Xin Zhao"", ""Ambessa"", ""Taliyah"", ""Karma"", ""Yunara"", ""Ezreal"", ""Rek'Sai""]",1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,BLUE,Dplus Kia,0
BAN_PHASE_1,BLUE,BAN,Jayce,4,LOLTMNT03_336084,LCK_20260114_Dplus_Kia_vs_HANJIN_BRION_S1,2,2026-01-14 12:11:18+00:00,16.01,Dplus Kia,HANJIN BRION,RED,"[""Jarvan IV"", ""Neeko"", ""Ryze"", ""Xin Zhao"", ""Ambessa"", ""Taliyah"", ""Karma"", ""Yunara"", ""Ezreal"", ""Rek'Sai""]",1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,BLUE,Dplus Kia,1
BAN_PHASE_1,RED,BAN,Akali,5,LOLTMNT03_336084,LCK_20260114_Dplus_Kia_vs_HANJIN_BRION_S1,2,2026-01-14 12:11:18+00:00,16.01,Dplus Kia,HANJIN BRION,RED,"[""Jarvan IV"", ""Neeko"", ""Ryze"", ""Xin Zhao"", ""Ambessa"", ""Taliyah"", ""Karma"", ""Yunara"", ""Ezreal"", ""Rek'Sai""]",1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,BLUE,Dplus Kia,0
BAN_PHASE_1,BLUE,BAN,Vi,6,LOLTMNT03_336084,LCK_20260114_Dplus_Kia_vs_HANJIN_BRION_S1,2,2026-01-14 12:11:18+00:00,16.01,Dplus Kia,HANJIN BRION,RED,"[""Jarvan IV"", ""Neeko"", ""Ryze"", ""Xin Zhao"", ""Ambessa"", ""Taliyah"", ""Karma"", ""Yunara"", ""Ezreal"", ""Rek'Sai""]",1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,BLUE,Dplus Kia,1
PICK_PHASE_1,RED,PICK,Orianna,7,LOLTMNT03_336084,LCK_20260114_Dplus_Kia_vs_HANJIN_BRION_S1,2,2026-01-14 12:11:18+00:00,16.01,Dplus Kia,HANJIN BRION,RED,"[""Jarvan IV"", ""Neeko"", ""Ryze"", ""Xin Zhao"", ""Ambessa"", ""Taliyah"", ""Karma"", ""Yunara"", ""Ezreal"", ""Rek'Sai""]",1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,BLUE,Dplus Kia,0
PICK_PHASE_1,BLUE,PICK,Rumble,8,LOLTMNT03_336084,LCK_20260114_Dplus_Kia_vs_HANJIN_BRION_S1,2,2026-01-14 12:11:18+00:00,16.01,Dplus Kia,HANJIN BRION,RED,"[""Jarvan IV"", ""Neeko"", ""Ryze"", ""Xin Zhao"", ""Ambessa"", ""Taliyah"", ""Karma"", ""Yunara"", ""Ezreal"", ""Rek'Sai""]",1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,BLUE,Dplus Kia,1
PICK_PHASE_1,BLUE,PICK,Pantheon,9,LOLTMNT03_336084,LCK_20260114_Dplus_Kia_vs_HANJIN_BRION_S1,2,2026-01-14 12:11:18+00:00,16.01,Dplus Kia,HANJIN BRION,RED,"[""Jarvan IV"", ""Neeko"", ""Ryze"", ""Xin Zhao"", ""Ambessa"", ""Taliyah"", ""Karma"", ""Yunara"", ""Ezreal"", ""Rek'Sai""]",1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,BLUE,Dplus Kia,1
PICK_PHASE_1,RED,PICK,Nocturne,10,LOLTMNT03_336084,LCK_20260114_Dplus_Kia_vs_HANJIN_BRION_S1,2,2026-01-14 12:11:18+00:00,16.01,Dplus Kia,HANJIN BRION,RED,"[""Jarvan IV"", ""Neeko"", ""Ryze"", ""Xin Zhao"", ""Ambessa"", ""Taliyah"", ""Karma"", ""Yunara"", ""Ezreal"", ""Rek'Sai""]",1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,BLUE,Dplus Kia,0
PICK_PHASE_1,RED,PICK,K'Sante,11,LOLTMNT03_336084,LCK_20260114_Dplus_Kia_vs_HANJIN_BRION_S1,2,2026-01-14 12:11:18+00:00,16.01,Dplus Kia,HANJIN BRION,RED,"[""Jarvan IV"", ""Neeko"", ""Ryze"", ""Xin Zhao"", ""Ambessa"", ""Taliyah"", ""Karma"", ""Yunara"", ""Ezreal"", ""Rek'Sai""]",1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,BLUE,Dplus Kia,0
PICK_PHASE_1,BLUE,PICK,LeBlanc,12,LOLTMNT03_336084,LCK_20260114_Dplus_Kia_vs_HANJIN_BRION_S1,2,2026-01-14 12:11:18+00:00,16.01,Dplus Kia,HANJIN BRION,RED,"[""Jarvan IV"", ""Neeko"", ""Ryze"", ""Xin Zhao"", ""Ambessa"", ""Taliyah"", ""Karma"", ""Yunara"", ""Ezreal"", ""Rek'Sai""]",1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,BLUE,Dplus Kia,1
BAN_PHASE_2,BLUE,BAN,Rakan,13,LOLTMNT03_336084,LCK_20260114_Dplus_Kia_vs_HANJIN_BRION_S1,2,2026-01-14 12:11:18+00:00,16.01,Dplus Kia,HANJIN BRION,RED,"[""Jarvan IV"", ""Neeko"", ""Ryze"", ""Xin Zhao"", ""Ambessa"", ""Taliyah"", ""Karma"", ""Yunara"", ""Ezreal"", ""Rek'Sai""]",1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,BLUE,Dplus Kia,1
BAN_PHASE_2,RED,BAN,Lucian,14,LOLTMNT03_336084,LCK_20260114_Dplus_Kia_vs_HANJIN_BRION_S1,2,2026-01-14 12:11:18+00:00,16.01,Dplus Kia,HANJIN BRION,RED,"[""Jarvan IV"", ""Neeko"", ""Ryze"", ""Xin Zhao"", ""Ambessa"", ""Taliyah"", ""Karma"", ""Yunara"", ""Ezreal"", ""Rek'Sai""]",1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,BLUE,Dplus Kia,0
BAN_PHASE_2,BLUE,BAN,Nautilus,15,LOLTMNT03_336084,LCK_20260114_Dplus_Kia_vs_HANJIN_BRION_S1,2,2026-01-14 12:11:18+00:00,16.01,Dplus Kia,HANJIN BRION,RED,"[""Jarvan IV"", ""Neeko"", ""Ryze"", ""Xin Zhao"", ""Ambessa"", ""Taliyah"", ""Karma"", ""Yunara"", ""Ezreal"", ""Rek'Sai""]",1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,BLUE,Dplus Kia,1
BAN_PHASE_2,RED,BAN,Kalista,16,LOLTMNT03_336084,LCK_20260114_Dplus_Kia_vs_HANJIN_BRION_S1,2,2026-01-14 12:11:18+00:00,16.01,Dplus Kia,HANJIN BRION,RED,"[""Jarvan IV"", ""Neeko"", ""Ryze"", ""Xin Zhao"", ""Ambessa"", ""Taliyah"", ""Karma"", ""Yunara"", ""Ezreal"", ""Rek'Sai""]",1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,BLUE,Dplus Kia,0
PICK_PHASE_2,BLUE,PICK,Bard,17,LOLTMNT03_336084,LCK_20260114_Dplus_Kia_vs_HANJIN_BRION_S1,2,2026-01-14 12:11:18+00:00,16.01,Dplus Kia,HANJIN BRION,RED,"[""Jarvan IV"", ""Neeko"", ""Ryze"", ""Xin Zhao"", ""Ambessa"", ""Taliyah"", ""Karma"", ""Yunara"", ""Ezreal"", ""Rek'Sai""]",1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,BLUE,Dplus Kia,1
PICK_PHASE_2,RED,PICK,Jhin,18,LOLTMNT03_336084,LCK_20260114_Dplus_Kia_vs_HANJIN_BRION_S1,2,2026-01-14 12:11:18+00:00,16.01,Dplus Kia,HANJIN BRION,RED,"[""Jarvan IV"", ""Neeko"", ""Ryze"", ""Xin Zhao"", ""Ambessa"", ""Taliyah"", ""Karma"", ""Yunara"", ""Ezreal"", ""Rek'Sai""]",1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,BLUE,Dplus Kia,0
PICK_PHASE_2,RED,PICK,Elise,19,LOLTMNT03_336084,LCK_20260114_Dplus_Kia_vs_HANJIN_BRION_S1,2,2026-01-14 12:11:18+00:00,16.01,Dplus Kia,HANJIN BRION,RED,"[""Jarvan IV"", ""Neeko"", ""Ryze"", ""Xin Zhao"", ""Ambessa"", ""Taliyah"", ""Karma"", ""Yunara"", ""Ezreal"", ""Rek'Sai""]",1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,BLUE,Dplus Kia,0
PICK_PHASE_2,BLUE,PICK,Sivir,20,LOLTMNT03_336084,LCK_20260114_Dplus_Kia_vs_HANJIN_BRION_S1,2,2026-01-14 12:11:18+00:00,16.01,Dplus Kia,HANJIN BRION,RED,"[""Jarvan IV"", ""Neeko"", ""Ryze"", ""Xin Zhao"", ""Ambessa"", ""Taliyah"", ""Karma"", ""Yunara"", ""Ezreal"", ""Rek'Sai""]",1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,BLUE,Dplus Kia,1
BAN_PHASE_1,RED,BAN,Neeko,1,LOLTMNT03_336244,LCK_20260115_Gen_G_vs_Kiwoom_DRX_S1,1,2026-01-15 08:05:23+00:00,16.01,Kiwoom DRX,Gen.G,RED,[],,,,,,,,,RED,Gen.G,1
BAN_PHASE_1,BLUE,BAN,Rumble,2,LOLTMNT03_336244,LCK_20260115_Gen_G_vs_Kiwoom_DRX_S1,1,2026-01-15 08:05:23+00:00,16.01,Kiwoom DRX,Gen.G,RED,[],,,,,,,,,RED,Gen.G,0
BAN_PHASE_1,RED,BAN,Malphite,3,LOLTMNT03_336244,LCK_20260115_Gen_G_vs_Kiwoom_DRX_S1,1,2026-01-15 08:05:23+00:00,16.01,Kiwoom DRX,Gen.G,RED,[],,,,,,,,,RED,Gen.G,1
BAN_PHASE_1,BLUE,BAN,Jayce,4,LOLTMNT03_336244,LCK_20260115_Gen_G_vs_Kiwoom_DRX_S1,1,2026-01-15 08:05:23+00:00,16.01,Kiwoom DRX,Gen.G,RED,[],,,,,,,,,RED,Gen.G,0
BAN_PHASE_1,RED,BAN,Varus,5,LOLTMNT03_336244,LCK_20260115_Gen_G_vs_Kiwoom_DRX_S1,1,2026-01-15 08:05:23+00:00,16.01,Kiwoom DRX,Gen.G,RED,[],,,,,,,,,RED,Gen.G,1
BAN_PHASE_1,BLUE,BAN,Poppy,6,LOLTMNT03_336244,LCK_20260115_Gen_G_vs_Kiwoom_DRX_S1,1,2026-01-15 08:05:23+00:00,16.01,Kiwoom DRX,Gen.G,RED,[],,,,,,,,,RED,Gen.G,0
PICK_PHASE_1,RED,PICK,Azir,7,LOLTMNT03_336244,LCK_20260115_Gen_G_vs_Kiwoom_DRX_S1,1,2026-01-15 08:05:23+00:00,16.01,Kiwoom DRX,Gen.G,RED,[],,,,,,,,,RED,Gen.G,1
PICK_PHASE_1,BLUE,PICK,Yunara,8,LOLTMNT03_336244,LCK_20260115_Gen_G_vs_Kiwoom_DRX_S1,1,2026-01-15 08:05:23+00:00,16.01,Kiwoom DRX,Gen.G,RED,[],,,,,,,,,RED,Gen.G,0
PICK_PHASE_1,BLUE,PICK,Xin Zhao,9,LOLTMNT03_336244,LCK_20260115_Gen_G_vs_Kiwoom_DRX_S1,1,2026-01-15 08:05:23+00:00,16.01,Kiwoom DRX,Gen.G,RED,[],,,,,,,,,RED,Gen.G,0
PICK_PHASE_1,RED,PICK,Pantheon,10,LOLTMNT03_336244,LCK_20260115_Gen_G_vs_Kiwoom_DRX_S1,1,2026-01-15 08:05:23+00:00,16.01,Kiwoom DRX,Gen.G,RED,[],,,,,,,,,RED,Gen.G,1
PICK_PHASE_1,RED,PICK,Corki,11,LOLTMNT03_336244,LCK_20260115_Gen_G_vs_Kiwoom_DRX_S1,1,2026-01-15 08:05:23+00:00,16.01,Kiwoom DRX,Gen.G,RED,[],,,,,,,,,RED,Gen.G,1
PICK_PHASE_1,BLUE,PICK,Orianna,12,LOLTMNT03_336244,LCK_20260115_Gen_G_vs_Kiwoom_DRX_S1,1,2026-01-15 08:05:23+00:00,16.01,Kiwoom DRX,Gen.G,RED,[],,,,,,,,,RED,Gen.G,0
BAN_PHASE_2,BLUE,BAN,K'Sante,13,LOLTMNT03_336244,LCK_20260115_Gen_G_vs_Kiwoom_DRX_S1,1,2026-01-15 08:05:23+00:00,16.01,Kiwoom DRX,Gen.G,RED,[],,,,,,,,,RED,Gen.G,0
BAN_PHASE_2,RED,BAN,Lulu,14,LOLTMNT03_336244,LCK_20260115_Gen_G_vs_Kiwoom_DRX_S1,1,2026-01-15 08:05:23+00:00,16.01,Kiwoom DRX,Gen.G,RED,[],,,,,,,,,RED,Gen.G,1
BAN_PHASE_2,BLUE,BAN,Sion,15,LOLTMNT03_336244,LCK_20260115_Gen_G_vs_Kiwoom_DRX_S1,1,2026-01-15 08:05:23+00:00,16.01,Kiwoom DRX,Gen.G,RED,[],,,,,,,,,RED,Gen.G,0
BAN_PHASE_2,RED,BAN,Bard,16,LOLTMNT03_336244,LCK_20260115_Gen_G_vs_Kiwoom_DRX_S1,1,2026-01-15 08:05:23+00:00,16.01,Kiwoom DRX,Gen.G,RED,[],,,,,,,,,RED,Gen.G,1
PICK_PHASE_2,BLUE,PICK,Alistar,17,LOLTMNT03_336244,LCK_20260115_Gen_G_vs_Kiwoom_DRX_S1,1,2026-01-15 08:05:23+00:00,16.01,Kiwoom DRX,Gen.G,RED,[],,,,,,,,,RED,Gen.G,0
PICK_PHASE_2,RED,PICK,Renekton,18,LOLTMNT03_336244,LCK_20260115_Gen_G_vs_Kiwoom_DRX_S1,1,2026-01-15 08:05:23+00:00,16.01,Kiwoom DRX,Gen.G,RED,[],,,,,,,,,RED,Gen.G,1
PICK_PHASE_2,RED,PICK,Nami,19,LOLTMNT03_336244,LCK_20260115_Gen_G_vs_Kiwoom_DRX_S1,1,2026-01-15 08:05:23+00:00,16.01,Kiwoom DRX,Gen.G,RED,[],,,,,,,,,RED,Gen.G,1
PICK_PHASE_2,BLUE,PICK,Kennen,20,LOLTMNT03_336244,LCK_20260115_Gen_G_vs_Kiwoom_DRX_S1,1,2026-01-15 08:05:23+00:00,16.01,Kiwoom DRX,Gen.G,RED,[],,,,,,,,,RED,Gen.G,0
BAN_PHASE_1,BLUE,BAN,Neeko,1,LOLTMNT03_336246,LCK_20260115_Gen_G_vs_Kiwoom_DRX_S1,2,2026-01-15 08:56:47+00:00,16.01,Gen.G,Kiwoom DRX,BLUE,"[""Yunara"", ""Azir"", ""Xin Zhao"", ""Pantheon"", ""Orianna"", ""Corki"", ""Alistar"", ""Renekton"", ""Kennen"", ""Nami""]",1.0,0.0,,,1.0,0.0,1.0,0.0,BLUE,Gen.G,1
BAN_PHASE_1,RED,BAN,Rumble,2,LOLTMNT03_336246,LCK_20260115_Gen_G_vs_Kiwoom_DRX_S1,2,2026-01-15 08:56:47+00:00,16.01,Gen.G,Kiwoom DRX,BLUE,"[""Yunara"", ""Azir"", ""Xin Zhao"", ""Pantheon"", ""Orianna"", ""Corki"", ""Alistar"", ""Renekton"", ""Kennen"", ""Nami""]",1.0,0.0,,,1.0,0.0,1.0,0.0,BLUE,Gen.G,0
BAN_PHASE_1,BLUE,BAN,Sylas,3,LOLTMNT03_336246,LCK_20260115_Gen_G_vs_Kiwoom_DRX_S1,2,2026-01-15 08:56:47+00:00,16.01,Gen.G,Kiwoom DRX,BLUE,"[""Yunara"", ""Azir"", ""Xin Zhao"", ""Pantheon"", ""Orianna"", ""Corki"", ""Alistar"", ""Renekton"", ""Kennen"", ""Nami""]",1.0,0.0,,,1.0,0.0,1.0,0.0,BLUE,Gen.G,1
BAN_PHASE_1,RED,BAN,Jayce,4,LOLTMNT03_336246,LCK_20260115_Gen_G_vs_Kiwoom_DRX_S1,2,2026-01-15 08:56:47+00:00,16.01,Gen.G,Kiwoom DRX,BLUE,"[""Yunara"", ""Azir"", ""Xin Zhao"", ""Pantheon"", ""Orianna"", ""Corki"", ""Alistar"", ""Renekton"", ""Kennen"", ""Nami""]",1.0,0.0,,,1.0,0.0,1.0,0.0,BLUE,Gen.G,0
BAN_PHASE_1,BLUE,BAN,Vi,5,LOLTMNT03_336246,LCK_20260115_Gen_G_vs_Kiwoom_DRX_S1,2,2026-01-15 08:56:47+00:00,16.01,Gen.G,Kiwoom DRX,BLUE,"[""Yunara"", ""Azir"", ""Xin Zhao"", ""Pantheon"", ""Orianna"", ""Corki"", ""Alistar"", ""Renekton"", ""Kennen"", ""Nami""]",1.0,0.0,,,1.0,0.0,1.0,0.0,BLUE,Gen.G,1
BAN_PHASE_1,RED,BAN,Malphite,6,LOLTMNT03_336246,LCK_20260115_Gen_G_vs_Kiwoom_DRX_S1,2,2026-01-15 08:56:47+00:00,16.01,Gen.G,Kiwoom DRX,BLUE,"[""Yunara"", ""Azir"", ""Xin Zhao"", ""Pantheon"", ""Orianna"", ""Corki"", ""Alistar"", ""Renekton"", ""Kennen"", ""Nami""]",1.0,0.0,,,1.0,0.0,1.0,0.0,BLUE,Gen.G,0
PICK_PHASE_1,BLUE,PICK,Ryze,7,LOLTMNT03_336246,LCK_20260115_Gen_G_vs_Kiwoom_DRX_S1,2,2026-01-15 08:56:47+00:00,16.01,Gen.G,Kiwoom DRX,BLUE,"[""Yunara"", ""Azir"", ""Xin Zhao"", ""Pantheon"", ""Orianna"", ""Corki"", ""Alistar"", ""Renekton"", ""Kennen"", ""Nami""]",1.0,0.0,,,1.0,0.0,1.0,0.0,BLUE,Gen.G,1
PICK_PHASE_1,RED,PICK,Cassiopeia,8,LOLTMNT03_336246,LCK_20260115_Gen_G_vs_Kiwoom_DRX_S1,2,2026-01-15 08:56:47+00:00,16.01,Gen.G,Kiwoom DRX,BLUE,"[""Yunara"", ""Azir"", ""Xin Zhao"", ""Pantheon"", ""Orianna"", ""Corki"", ""Alistar"", ""Renekton"", ""Kennen"", ""Nami""]",1.0,0.0,,,1.0,0.0,1.0,0.0,BLUE,Gen.G,0
PICK_PHASE_1,RED,PICK,Jarvan IV,9,LOLTMNT03_336246,LCK_20260115_Gen_G_vs_Kiwoom_DRX_S1,2,2026-01-15 08:56:47+00:00,16.01,Gen.G,Kiwoom DRX,BLUE,"[""Yunara"", ""Azir"", ""Xin Zhao"", ""Pantheon"", ""Orianna"", ""Corki"", ""Alistar"", ""Renekton"", ""Kennen"", ""Nami""]",1.0,0.0,,,1.0,0.0,1.0,0.0,BLUE,Gen.G,0
PICK_PHASE_1,BLUE,PICK,Ambessa,10,LOLTMNT03_336246,LCK_20260115_Gen_G_vs_Kiwoom_DRX_S1,2,2026-01-15 08:56:47+00:00,16.01,Gen.G,Kiwoom DRX,BLUE,"[""Yunara"", ""Azir"", ""Xin Zhao"", ""Pantheon"", ""Orianna"", ""Corki"", ""Alistar"", ""Renekton"", ""Kennen"", ""Nami""]",1.0,0.0,,,1.0,0.0,1.0,0.0,BLUE,Gen.G,1
PICK_PHASE_1,BLUE,PICK,Wukong,11,LOLTMNT03_336246,LCK_20260115_Gen_G_vs_Kiwoom_DRX_S1,2,2026-01-15 08:56:47+00:00,16.01,Gen.G,Kiwoom DRX,BLUE,"[""Yunara"", ""Azir"", ""Xin Zhao"", ""Pantheon"", ""Orianna"", ""Corki"", ""Alistar"", ""Renekton"", ""Kennen"", ""Nami""]",1.0,0.0,,,1.0,0.0,1.0,0.0,BLUE,Gen.G,1
PICK_PHASE_1,RED,PICK,Bard,12,LOLTMNT03_336246,LCK_20260115_Gen_G_vs_Kiwoom_DRX_S1,2,2026-01-15 08:56:47+00:00,16.01,Gen.G,Kiwoom DRX,BLUE,"[""Yunara"", ""Azir"", ""Xin Zhao"", ""Pantheon"", ""Orianna"", ""Corki"", ""Alistar"", ""Renekton"", ""Kennen"", ""Nami""]",1.0,0.0,,,1.0,0.0,1.0,0.0,BLUE,Gen.G,0
